RequestID,RequestDateKey,ClosedDateKey,ClientID,AdvisorID,EmployerID,RequestType,Touchpoint,Severity,SLA_Days,ActualDays,ResolutionStatus,CSAT
REQ152693492364,20241020,20241021,CLT120092751,ADV3477567,EMP07885696,Coverage Question,Call Centre,Low,2,1,Resolved,4
REQ054324825944,20241222,,CLT334491246,ADV0144871,EMP15314639,Payment Issue,Call Centre,Low,2,,Escalated,
REQ521095363214,20241011,20241014,CLT680047270,ADV7276536,EMP24244057,Address Change,Call Centre,Low,3,3,Resolved,4
REQ847074580757,20251214,20251214,CLT830959193,ADV1914496,EMP14284920,Password Reset,Client Portal/App,Low,1,0,Resolved,5
REQ490041810593,20230214,,CLT771235445,,EMP21161052,Advisor Support,Email,Low,2,,Escalated,
REQ493317130990,20250315,20250319,CLT498731071,ADV8421930,EMP84666210,Claim Inquiry,Email,Low,2,4,Resolved,5
REQ120443201328,20230319,20230322,CLT149440499,ADV1477178,,Claim Inquiry,Call Centre,Medium,2,3,Resolved,
REQ518631467158,20240105,20240109,CLT653029915,ADV6019204,,Address Change,Client Portal/App,Low,3,4,Resolved,3
REQ657317647213,20250511,20250512,CLT013791599,ADV1934129,EMP76431963,Advisor Support,Call Centre,Low,2,1,Resolved,4
REQ227946107179,20250821,20250822,CLT115281481,ADV3782206,EMP41643256,Claim Inquiry,Email,Low,2,1,Resolved,5
REQ948524733368,20240117,20240122,CLT128455915,ADV9316710,,Beneficiary Update,Call Centre,Medium,5,5,Resolved,5
REQ489131716216,20250927,20250929,CLT763694841,,,Password Reset,Chat,Low,1,2,Resolved,
REQ955618957333,20240228,20240228,CLT579756697,,EMP49351833,Coverage Question,Advisor Portal,Low,2,0,Resolved,
REQ905324139166,20230515,,CLT798887876,ADV7296707,,Password Reset,Chat,Low,1,,Escalated,
REQ514179705543,20240324,20240324,CLT898185776,ADV4634425,EMP49351833,Payment Issue,Client Portal/App,Low,2,0,Resolved,
REQ624546044083,20240904,20240904,CLT162959922,ADV4467255,,Payment Issue,Client Portal/App,Low,2,0,Resolved,4
REQ509252523281,20250725,20250727,CLT774125101,,EMP95237488,Claim Inquiry,Advisor Portal,Medium,2,2,Resolved,
REQ188452482507,20231212,20231214,CLT983531283,,EMP50643757,Payment Issue,Call Centre,Medium,2,2,Resolved,3
REQ858670355738,20250408,,CLT098489052,ADV7276536,EMP96444831,Claim Inquiry,Email,High,2,,Escalated,
REQ489839812915,20251214,,CLT150067260,ADV3607721,EMP28835560,Claim Inquiry,Email,Medium,2,,Escalated,
REQ331562650254,20250703,20250705,CLT931817185,ADV6343720,,Address Change,Call Centre,Medium,3,2,Resolved,5
REQ800738622839,20230214,,CLT329643827,,EMP50200487,Password Reset,Email,Low,1,,Escalated,
REQ997689946056,20250405,20250406,CLT350019269,,,Claim Inquiry,Call Centre,Low,2,1,Resolved,4
REQ533521328785,20240708,20240711,CLT555533447,ADV1258167,EMP35577283,Address Change,Call Centre,Low,3,3,Resolved,5
REQ831875908495,20240701,20240702,CLT923849534,,,Claim Inquiry,Client Portal/App,Low,2,1,Resolved,
REQ671872602769,20250607,,CLT683122954,ADV2457415,,Advisor Support,Call Centre,Low,2,,Escalated,
REQ587424912653,20240409,20240412,CLT414582022,ADV2171045,,Claim Inquiry,Advisor Portal,Low,2,3,Resolved,
REQ340794227432,20250814,20250817,CLT949916488,ADV3207388,,Claim Inquiry,Call Centre,Medium,2,3,Resolved,
REQ263307102872,20240921,20240921,CLT828021335,ADV5412186,,Password Reset,Call Centre,Low,1,0,Resolved,
REQ291512898838,20240602,20240605,CLT482644659,ADV9609132,,Advisor Support,Email,Low,2,3,Resolved,4
REQ783009499826,20230815,20230817,CLT921888487,,,Address Change,Call Centre,Low,3,2,Resolved,5
REQ000571423177,20240923,20240923,CLT063947307,ADV7158971,,Claim Inquiry,Advisor Portal,Low,2,0,Resolved,
REQ193928854542,20250203,20250205,CLT581898742,ADV5506412,,Payment Issue,Call Centre,Low,2,2,Resolved,5
REQ578831176438,20230909,20230909,CLT015310032,ADV8825790,EMP81207238,Password Reset,Advisor Portal,Medium,1,0,Resolved,4
REQ465416736421,20240126,20240126,CLT968471637,ADV5695653,,Password Reset,Client Portal/App,Medium,1,0,Resolved,
REQ501279962865,20240506,,CLT182042655,ADV5799899,EMP17940815,Appeal,Client Portal/App,High,10,,Escalated,
REQ276508619641,20250418,20250418,CLT841960383,,,Claim Inquiry,Email,Low,2,0,Resolved,4
REQ698137916226,20240823,20240824,CLT330983800,ADV5996102,,Claim Inquiry,Call Centre,Medium,2,1,Resolved,
REQ548698730030,20240104,20240112,CLT491364360,,,Appeal,Advisor Portal,Low,10,8,Resolved,4
REQ319666007458,20230325,20230328,CLT832456260,ADV7054906,EMP86989228,Payment Issue,Email,Low,2,3,Resolved,4
REQ777764513937,20241213,20241215,CLT376216322,ADV4462642,EMP92991150,Payment Issue,Client Portal/App,Medium,2,2,Resolved,3
REQ725486114653,20230602,20230604,CLT770826667,ADV0144871,EMP71374907,Coverage Question,Call Centre,Medium,2,2,Resolved,5
REQ878136594813,20240525,,CLT544600432,ADV0528518,,Payment Issue,Call Centre,Low,2,,Pending,
REQ297690039721,20241206,,CLT182657727,ADV5842097,,Password Reset,Call Centre,Low,1,,Escalated,
REQ190400106192,20230924,20230925,CLT207731251,ADV9634525,EMP23262698,Claim Inquiry,Call Centre,Low,2,1,Resolved,
REQ081001670222,20231027,20231027,CLT300492516,ADV0463380,EMP80361676,Payment Issue,Email,High,2,0,Resolved,5
REQ746519670282,20230917,20230919,CLT006177913,,EMP17817374,Claim Inquiry,Call Centre,Low,2,2,Resolved,
REQ740127478764,20230707,20230713,CLT946862864,ADV1016502,EMP59356182,Beneficiary Update,Advisor Portal,Medium,5,6,Resolved,
REQ354621486754,20240528,20240606,CLT051631881,,EMP62335373,Plan Setup,Chat,Low,7,9,Resolved,4
REQ051773796088,20251005,20251007,CLT888820295,ADV5842097,,Advisor Support,Client Portal/App,Low,2,2,Resolved,
REQ332515141393,20230413,20230415,CLT394907795,ADV6801368,,Claim Inquiry,Advisor Portal,Low,2,2,Resolved,
REQ172834206667,20240802,20240807,CLT093977412,ADV5416504,EMP70451236,Beneficiary Update,Advisor Portal,Low,5,5,Resolved,4
REQ668196710701,20230415,,CLT708362131,ADV4857075,,Claim Inquiry,Advisor Portal,Low,2,,Pending,
REQ156386195064,20241107,20241109,CLT589382914,ADV1220938,,Address Change,Email,Low,3,2,Resolved,3
REQ305462831776,20240902,20240903,CLT304094011,ADV2095732,EMP49191287,Payment Issue,Client Portal/App,Medium,2,1,Resolved,5
REQ160825238185,20230828,20230828,CLT010278056,ADV2217422,,Payment Issue,Call Centre,Low,2,0,Resolved,4
REQ489197595837,20240709,20240709,CLT267461241,,EMP19048911,Advisor Support,Call Centre,Low,2,0,Resolved,3
REQ556736541779,20240820,20240820,CLT661390396,,,Claim Inquiry,Advisor Portal,Low,2,0,Resolved,
REQ447711276536,20240524,20240528,CLT380173237,ADV1956287,,Address Change,Advisor Portal,Low,3,4,Resolved,3
REQ575862895448,20250916,20250926,CLT845376144,ADV1812431,,Appeal,Call Centre,Low,10,10,Resolved,
REQ330857804997,20250717,20250720,CLT590913102,ADV6898787,EMP84539473,Claim Inquiry,Chat,Low,2,3,Resolved,
REQ055914471634,20250827,20250901,CLT049504366,,EMP16817174,Address Change,Client Portal/App,Medium,3,5,Resolved,4
REQ516320427822,20241227,20241230,CLT769020211,ADV3411232,EMP73788762,Payment Issue,Advisor Portal,Low,2,3,Resolved,5
REQ245966653385,20250124,20250202,CLT771235445,,EMP21161052,Appeal,Call Centre,Low,10,9,Resolved,4
REQ569178747914,20240425,,CLT598818380,ADV2223003,,Claim Inquiry,Call Centre,Low,2,,Escalated,
REQ704999252209,20240316,20240316,CLT622592114,,,Password Reset,Chat,Low,1,0,Resolved,5
REQ212051960215,20230704,,CLT961899616,ADV0545992,,Coverage Question,Call Centre,Medium,2,,Escalated,
REQ515645780737,20230210,,CLT710463444,,,Password Reset,Call Centre,Medium,1,,Pending,
REQ543739158288,20250615,20250615,CLT988410071,ADV3648267,,Claim Inquiry,Chat,Low,2,0,Resolved,4
REQ396888969348,20230306,,CLT954790582,ADV4837422,,Claim Inquiry,Chat,Medium,2,,Pending,
REQ273662224055,20241104,,CLT946475077,,,Password Reset,Call Centre,Low,1,,Escalated,
REQ100986922195,20230910,20230912,CLT257265127,,,Coverage Question,Call Centre,Low,2,2,Resolved,
REQ470086985692,20240313,20240316,CLT754558890,,,Address Change,Email,Medium,3,3,Resolved,3
REQ599885559194,20230202,20230202,CLT612639516,ADV0872203,EMP14829563,Advisor Support,Email,Medium,2,0,Resolved,
REQ748794899496,20251009,20251012,CLT349613083,ADV8097650,,Address Change,Chat,Medium,3,3,Resolved,5
REQ718453263410,20230919,,CLT536415693,ADV0754919,EMP48681051,Claim Inquiry,Client Portal/App,High,2,,Escalated,
REQ091700392399,20240204,,CLT281070138,ADV5673645,EMP22682851,Coverage Question,Client Portal/App,Low,2,,Escalated,
REQ329717948987,20251016,20251019,CLT775882600,,EMP90244412,Claim Inquiry,Email,Medium,2,3,Resolved,4
REQ452154092368,20250919,20250922,CLT886312487,ADV2668171,,Coverage Question,Client Portal/App,Low,2,3,Resolved,4
REQ745068252254,20231013,,CLT272151328,ADV5506412,,Coverage Question,Advisor Portal,Low,2,,Pending,
REQ994606765824,20250417,20250419,CLT415064074,ADV2846008,,Claim Inquiry,Call Centre,Low,2,2,Resolved,3
REQ813996470833,20230823,20230825,CLT985500380,ADV2886667,EMP38317406,Advisor Support,Chat,Medium,2,2,Resolved,
REQ367549150707,20240325,20240327,CLT759421079,ADV0941635,,Claim Inquiry,Call Centre,Low,2,2,Resolved,5
REQ781258718420,20240805,20240805,CLT212691218,,EMP62335373,Claim Inquiry,Chat,Low,2,0,Resolved,3
REQ015950519568,20230624,20230628,CLT166845135,ADV6121997,EMP41392161,Payment Issue,Call Centre,Medium,2,4,Resolved,
REQ061923579658,20250601,20250601,CLT027084672,,EMP50643757,Password Reset,Email,Low,1,0,Resolved,
REQ921200590941,20240526,20240530,CLT460468859,ADV4603208,,Advisor Support,Email,Low,2,4,Resolved,5
REQ911226446347,20230406,20230409,CLT704148551,,,Payment Issue,Advisor Portal,High,2,3,Resolved,
REQ438358853042,20251017,20251018,CLT842730519,ADV8588843,EMP69487327,Address Change,Call Centre,Low,3,1,Resolved,
REQ146424928720,20230705,20230708,CLT897929966,ADV1740281,EMP74901923,Claim Inquiry,Advisor Portal,Low,2,3,Resolved,4
REQ539724385363,20230118,,CLT831926117,,,Claim Inquiry,Call Centre,Low,2,,Escalated,
REQ489186086147,20250112,20250116,CLT066467983,ADV0183450,EMP29586262,Beneficiary Update,Email,Low,5,4,Resolved,5
REQ975573060091,20241114,,CLT378567217,ADV6595530,,Beneficiary Update,Call Centre,Low,5,,Escalated,
REQ016958148243,20230110,20230110,CLT842915081,ADV1513176,EMP72772625,Claim Inquiry,Advisor Portal,Medium,2,0,Resolved,5
REQ810466462949,20230521,20230521,CLT811926278,ADV0475444,,Claim Inquiry,Advisor Portal,Low,2,0,Resolved,
REQ663706491912,20230110,20230111,CLT686381607,ADV1016502,,Address Change,Call Centre,Low,3,1,Resolved,5
REQ881452211724,20250122,,CLT520299028,,,Address Change,Call Centre,High,3,,Escalated,
REQ493731793327,20241226,20250103,CLT462412231,,EMP82356989,Plan Setup,Email,Low,7,8,Resolved,
REQ926635203409,20240817,,CLT802805019,,,Plan Setup,Email,Low,7,,Escalated,
REQ548407392019,20241026,20241108,CLT425348455,ADV5801806,,Appeal,Chat,Medium,10,13,Resolved,4
REQ599022814703,20240217,20240217,CLT010090631,ADV5438904,,Claim Inquiry,Advisor Portal,Low,2,0,Resolved,4
REQ031179231224,20231204,20231206,CLT366769421,,,Claim Inquiry,Call Centre,High,2,2,Resolved,
REQ821466065985,20241102,20241102,CLT276726180,,,Password Reset,Call Centre,Low,1,0,Resolved,
REQ978144884170,20231108,20231113,CLT028585337,ADV0462046,EMP98028082,Plan Setup,Email,Low,7,5,Resolved,5
REQ830772739506,20240805,20240805,CLT225768423,ADV7284447,,Password Reset,Call Centre,High,1,0,Resolved,3
REQ425225032787,20250306,20250307,CLT719480443,ADV9881375,,Coverage Question,Client Portal/App,Low,2,1,Resolved,
REQ486552068850,20230705,20230707,CLT727443984,ADV1011456,EMP85251065,Address Change,Advisor Portal,Low,3,2,Resolved,5
REQ338647560822,20230202,20230206,CLT256489655,ADV2217422,,Claim Inquiry,Advisor Portal,Medium,2,4,Resolved,
REQ890517437499,20250320,20250323,CLT621901753,ADV1882849,EMP31190396,Coverage Question,Chat,High,2,3,Resolved,
REQ557100047741,20240920,20240930,CLT253082035,,,Appeal,Client Portal/App,Low,10,10,Resolved,4
REQ693978708486,20251103,,CLT535908185,ADV5545004,EMP67822954,Password Reset,Email,Low,1,,Pending,
REQ101115585587,20250926,20250927,CLT491266398,,EMP29938798,Advisor Support,Advisor Portal,Medium,2,1,Resolved,4
REQ201118124964,20250328,,CLT726073277,ADV8746433,,Payment Issue,Client Portal/App,Low,2,,Escalated,
REQ423808915267,20251222,20251224,CLT425553077,ADV9499503,,Payment Issue,Client Portal/App,Low,2,2,Resolved,5
REQ305056100910,20230626,20230629,CLT500850836,ADV7737987,EMP66137610,Password Reset,Advisor Portal,Medium,1,3,Resolved,4
REQ960828126827,20250524,,CLT170436558,,,Beneficiary Update,Advisor Portal,Low,5,,Escalated,
REQ941820889697,20230903,,CLT137982594,ADV3557368,,Claim Inquiry,Call Centre,Low,2,,Escalated,
REQ619769918541,20240508,,CLT579800130,ADV4892901,EMP82356989,Payment Issue,Call Centre,Low,2,,Escalated,
REQ178132756828,20251213,20251213,CLT003589072,,,Payment Issue,Email,Low,2,0,Resolved,4
REQ756128671666,20231028,20231030,CLT384705015,ADV5402849,EMP62745115,Payment Issue,Client Portal/App,Low,2,2,Resolved,5
REQ703253578164,20240607,20240615,CLT411286102,,EMP83957878,Appeal,Call Centre,Low,10,8,Resolved,4
REQ856923991215,20251009,20251010,CLT382736973,,,Coverage Question,Advisor Portal,Low,2,1,Resolved,
REQ199062431494,20250825,,CLT904759636,ADV1414165,EMP21161052,Payment Issue,Call Centre,Low,2,,Escalated,
REQ148858217958,20250213,20250217,CLT151608046,,,Claim Inquiry,Call Centre,Low,2,4,Resolved,
REQ202304117244,20240525,20240526,CLT444650391,,EMP35682394,Claim Inquiry,Call Centre,Low,2,1,Resolved,
REQ317519560921,20240128,20240130,CLT001571601,,EMP72805969,Address Change,Chat,Low,3,2,Resolved,
REQ162756501483,20231022,20231022,CLT649714850,ADV2582608,,Claim Inquiry,Call Centre,Low,2,0,Resolved,
REQ773898930837,20240704,20240705,CLT213466726,ADV3360056,EMP11291969,Advisor Support,Client Portal/App,Low,2,1,Resolved,4
REQ864303857368,20251223,20260101,CLT933306721,,,Appeal,Call Centre,Low,10,9,Resolved,
REQ698850432005,20251001,,CLT556662610,ADV3636739,EMP26705922,Beneficiary Update,Chat,Low,5,,Escalated,
REQ567327803430,20250912,20250913,CLT944830283,ADV1738796,,Payment Issue,Advisor Portal,Medium,2,1,Resolved,
REQ600225680119,20230721,20230723,CLT105487315,ADV2883533,EMP19971006,Coverage Question,Advisor Portal,Medium,2,2,Resolved,4
REQ757323391333,20231003,,CLT078803422,ADV4300648,EMP61548330,Claim Inquiry,Email,Low,2,,Escalated,
REQ860526839602,20240322,20240323,CLT980559349,ADV8898789,,Password Reset,Call Centre,Low,1,1,Resolved,
REQ540919399137,20251003,20251003,CLT138572939,ADV1463527,EMP24522297,Coverage Question,Advisor Portal,Low,2,0,Resolved,
REQ674194605722,20250620,20250620,CLT295111809,ADV1462560,EMP01082855,Claim Inquiry,Chat,Low,2,0,Resolved,5
REQ580461320123,20230206,20230206,CLT574304784,ADV6760821,EMP97394541,Password Reset,Call Centre,Low,1,0,Resolved,
REQ775035912602,20231221,,CLT536877624,ADV6652514,,Payment Issue,Call Centre,Low,2,,Escalated,
REQ879422733208,20240413,20240414,CLT243752686,,,Claim Inquiry,Email,Medium,2,1,Resolved,4
REQ829156487065,20230224,20230228,CLT515961575,ADV8087458,,Beneficiary Update,Client Portal/App,Low,5,4,Resolved,
REQ051872258236,20230416,20230422,CLT672597808,,,Plan Setup,Call Centre,Low,7,6,Resolved,
REQ303885729065,20240508,20240519,CLT303820246,ADV4374813,,Plan Setup,Advisor Portal,High,7,11,Resolved,4
REQ396361973736,20250625,,CLT722109902,ADV7465353,,Password Reset,Advisor Portal,Medium,1,,Escalated,
REQ276248088464,20231221,20240101,CLT852081726,ADV1464332,,Appeal,Email,Low,10,11,Resolved,5
REQ646134594113,20241006,,CLT253080197,,EMP06711285,Advisor Support,Chat,Medium,2,,Escalated,
REQ183267933575,20240813,20240813,CLT600309053,ADV9529192,EMP92461557,Password Reset,Client Portal/App,Low,1,0,Resolved,4
REQ670476439079,20250404,,CLT757165025,ADV5653787,EMP98028082,Password Reset,Call Centre,Medium,1,,Pending,
REQ139869246776,20250405,20250407,CLT726639206,ADV7206109,,Payment Issue,Call Centre,Low,2,2,Resolved,
REQ789463523678,20250325,20250325,CLT639642200,ADV2671161,,Password Reset,Chat,Low,1,0,Resolved,5
REQ989267488625,20231222,,CLT344855173,ADV4236032,,Advisor Support,Client Portal/App,Low,2,,Escalated,
REQ422228973577,20240427,,CLT007085493,ADV1473187,EMP90073544,Payment Issue,Advisor Portal,Low,2,,Escalated,
REQ779145544704,20231009,,CLT719039370,,EMP22857870,Password Reset,Advisor Portal,Low,1,,Escalated,
REQ328323122924,20240121,20240202,CLT612073115,,,Appeal,Chat,Medium,10,12,Resolved,4
REQ185909283759,20250227,20250304,CLT229104656,,EMP75941099,Address Change,Client Portal/App,Low,3,5,Resolved,
REQ381500308778,20250809,20250810,CLT631344295,,,Claim Inquiry,Call Centre,Medium,2,1,Resolved,5
REQ125003051877,20250601,20250607,CLT724325400,ADV4355340,,Plan Setup,Call Centre,Low,7,6,Resolved,4
REQ309456020061,20240119,20240120,CLT504453413,ADV4355340,,Password Reset,Client Portal/App,Medium,1,1,Resolved,4
REQ191486570718,20240907,20240909,CLT722171911,ADV1264271,EMP55793416,Address Change,Call Centre,Low,3,2,Resolved,
REQ963034677063,20240401,20240403,CLT891308781,ADV1477178,,Claim Inquiry,Call Centre,Medium,2,2,Resolved,4
REQ982739964917,20250511,20250512,CLT597263642,,EMP63728301,Coverage Question,Chat,Low,2,1,Resolved,
REQ095010991180,20241203,20241208,CLT866250284,ADV9487791,EMP83812210,Beneficiary Update,Advisor Portal,Low,5,5,Resolved,4
REQ593837369236,20230306,,CLT315825662,ADV4593858,,Claim Inquiry,Call Centre,Medium,2,,Escalated,
REQ790148339056,20240227,20240228,CLT932293338,ADV2387605,,Claim Inquiry,Email,Low,2,1,Resolved,
REQ001174432105,20250510,20250519,CLT047263944,,,Appeal,Advisor Portal,Low,10,9,Resolved,
REQ290672027578,20230112,20230112,CLT601577860,,EMP96446551,Password Reset,Call Centre,Medium,1,0,Resolved,
REQ680167535706,20240209,20240222,CLT042241749,,,Appeal,Advisor Portal,Medium,10,13,Resolved,
REQ491297058584,20230423,20230424,CLT498421110,,EMP85412953,Password Reset,Chat,Low,1,1,Resolved,4
REQ934265468295,20240202,,CLT467914584,ADV8637670,EMP62335373,Claim Inquiry,Call Centre,Low,2,,Escalated,
REQ606070120544,20250120,20250121,CLT794272479,ADV0362174,,Claim Inquiry,Email,Medium,2,1,Resolved,
REQ246467345157,20250212,20250215,CLT040859008,,EMP02052757,Claim Inquiry,Client Portal/App,Low,2,3,Resolved,5
REQ771618243552,20240508,20240509,CLT602724180,ADV4807061,EMP91200891,Coverage Question,Advisor Portal,Low,2,1,Resolved,
REQ879333905047,20250113,,CLT204439281,,EMP97447314,Claim Inquiry,Advisor Portal,Medium,2,,Pending,
REQ412234354123,20250224,20250227,CLT641622815,ADV2962328,EMP84539473,Address Change,Email,Medium,3,3,Resolved,
REQ886515517049,20251204,20251209,CLT213421071,ADV1463527,EMP25684028,Address Change,Email,Low,3,5,Resolved,
REQ829158048078,20250208,20250208,CLT581898742,ADV5506412,,Coverage Question,Call Centre,Low,2,0,Resolved,3
REQ034958214582,20250521,20250523,CLT377107144,,,Password Reset,Chat,Low,1,2,Resolved,3
REQ802520983482,20231215,20231215,CLT544517918,ADV2038174,,Claim Inquiry,Email,Low,2,0,Resolved,
REQ851351268248,20240215,,CLT822875827,ADV6520247,,Address Change,Call Centre,High,3,,Escalated,
REQ366625532158,20251027,,CLT738276885,ADV7793302,,Coverage Question,Client Portal/App,Low,2,,Escalated,
REQ406677188689,20240801,20240803,CLT196729215,,,Payment Issue,Call Centre,High,2,2,Resolved,
REQ294639428846,20230623,,CLT971452354,,EMP48223311,Address Change,Advisor Portal,Medium,3,,Pending,
REQ678966620525,20250703,,CLT387399258,ADV6992869,EMP39682802,Advisor Support,Client Portal/App,Low,2,,Escalated,
REQ186354785493,20241023,20241025,CLT757425307,ADV2856165,,Address Change,Call Centre,Low,3,2,Resolved,3
REQ182045902757,20251009,,CLT351659371,,EMP26618180,Beneficiary Update,Email,Low,5,,Escalated,
REQ936682230280,20251126,20251127,CLT597047325,ADV2596033,,Payment Issue,Chat,Low,2,1,Resolved,3
REQ979970675463,20230410,20230410,CLT744079695,ADV2961811,EMP09009180,Coverage Question,Email,Medium,2,0,Resolved,5
REQ510885166262,20230501,,CLT559654368,ADV4781631,EMP60675059,Appeal,Chat,Low,10,,Escalated,
REQ153867907684,20230918,20230920,CLT537912887,ADV0916528,,Claim Inquiry,Client Portal/App,Low,2,2,Resolved,4
REQ339184767496,20250505,,CLT238744258,ADV5202250,,Claim Inquiry,Advisor Portal,Low,2,,Escalated,
REQ352954378604,20241127,20241130,CLT117762442,ADV9202880,EMP68175819,Address Change,Advisor Portal,Medium,3,3,Resolved,4
