PolicyID,ClientID,EmployerID,AdvisorID,ProductCode,PolicyStartDate,PolicyEndDate,PolicyStatus,PaymentMode,UnderwritingClass,PlanTier,SumAssured,PremiumOrRate
POL2885995870,CLT539291044,,ADV0796829,IND_LIFE_TERM,2015-10-10,,Active,Monthly,Standard,,78419,21.56
POL3624035917,CLT619696029,EMP41839385,ADV4135279,IND_LIFE_PERM,2021-07-08,,Active,Monthly,Standard,,105034,45.67
POL3092710084,CLT430058687,EMP95436520,ADV2457415,GB_HEALTH,2019-03-17,2020-09-06,Lapsed,Bi-Weekly,,Single,,87.83
POL1830423293,CLT364954912,EMP76431963,,IND_LIFE_TERM,2018-02-07,,Active,Monthly,Preferred,,99013,49.72
POL8247738714,CLT417908390,EMP69847345,,GB_STD,2016-03-03,,Active,Bi-Weekly,,Family,,172.75
POL5849589884,CLT142491024,EMP18594269,,IND_LIFE_TERM,2015-05-27,2022-05-13,Lapsed,Monthly,Simplified,,201492,31.16
POL8556162115,CLT986635337,,,GB_DENTAL,2015-11-16,,Active,Monthly,,Couple,,118.61
POL7261678487,CLT833594433,,,GB_HEALTH,2024-07-31,,Active,Monthly,,Single,,87.02
POL8934619654,CLT107321649,,ADV4383503,GB_HEALTH,2022-05-26,,Active,Monthly,,Single,,69.12
POL3283823040,CLT322152546,,,IND_LIFE_TERM,2021-02-09,,Active,Monthly,Simplified,,126062,15.51
POL2613911500,CLT364002539,EMP06711285,ADV9653463,IND_HEALTH,2015-10-18,,Active,Monthly,Preferred,,90772,12.0
POL9909233118,CLT709460162,EMP18131472,ADV4374813,IND_LIFE_PERM,2023-03-30,,Active,Bi-Weekly,Rated,,57447,37.83
POL3436558663,CLT802209830,EMP59356182,,GB_DENTAL,2018-06-28,2021-04-04,Lapsed,Monthly,,Single,,99.81
POL9450911323,CLT459611341,,,IND_LIFE_PERM,2020-08-01,,Active,Monthly,Rated,,137850,85.08
POL9675900581,CLT959758166,EMP66224853,ADV6084596,IND_LIFE_TERM,2021-04-11,,Active,Monthly,Simplified,,54079,12.0
POL8322807746,CLT623856679,EMP63903139,,GB_STD,2018-01-18,,Active,Bi-Weekly,,Single,,97.68
POL3098001906,CLT251602404,EMP80347141,,GB_HEALTH,2024-10-23,,Active,Monthly,,Single,,46.58
POL9962422331,CLT589105064,,ADV6610177,GB_STD,2020-01-13,,Active,Monthly,,Single,,77.18
POL0037039828,CLT719937059,,ADV2403998,GRS_DC,2017-07-24,,Active,Monthly,,,,0.47
POL3922479134,CLT006956222,EMP66566074,ADV8746433,GB_HEALTH,2021-08-10,,Active,Monthly,,Single,,61.85
POL9323846193,CLT637298519,EMP08880395,ADV0641106,GB_STD,2022-01-20,,Active,Monthly,,Single,,87.12
POL2558278381,CLT609297339,EMP01464118,,GB_DENTAL,2015-11-03,,Active,Monthly,,Single,,86.41
POL5189899380,CLT589840784,EMP56632735,,IND_HEALTH,2023-07-19,2019-12-11,Cancelled,Monthly,Simplified,,105063,33.66
POL1832538426,CLT053065628,EMP13456680,ADV9718250,GB_HEALTH,2019-04-30,,Active,Monthly,,Single,,62.02
POL6693634178,CLT681938541,,ADV2980924,IND_LIFE_TERM,2015-01-02,2021-06-26,Cancelled,Monthly,Preferred,,30994,12.0
POL0651327580,CLT471306773,,ADV3245480,GB_HEALTH,2018-07-21,2021-07-17,Lapsed,Monthly,,Family,,160.48
POL9283373162,CLT078151548,,ADV8268494,GB_STD,2020-02-08,,Active,Monthly,,Family,,205.85
POL9896016626,CLT704715409,EMP46892960,,GB_LTD,2025-03-24,,Active,Monthly,,Couple,,148.18
POL2035945998,CLT408769823,EMP93296265,,GB_HEALTH,2025-04-05,,Active,Monthly,,Family,,188.8
POL3635557145,CLT891902882,,ADV8967534,IND_LIFE_TERM,2023-05-25,,Active,Monthly,Standard,,90189,13.47
POL9391685231,CLT113279584,EMP19444700,ADV9672498,GB_DENTAL,2018-02-07,,Active,Bi-Weekly,,Couple,,92.22
POL6167560219,CLT966230541,EMP00228886,ADV1168369,GRS_DC,2017-07-18,,Active,Bi-Weekly,,,,0.53
POL7840102883,CLT802514706,,,GB_HEALTH,2015-06-26,2019-07-21,Matured,Monthly,,Couple,,138.95
POL9729660015,CLT582882505,EMP49191287,ADV8206610,GB_HEALTH,2019-06-24,,Active,Monthly,,Single,,56.19
POL0000718491,CLT246075009,EMP47437617,ADV3217875,GRS_DC,2022-01-20,,Active,Monthly,,,,0.43
POL8867311185,CLT731954925,EMP14140632,,GB_DENTAL,2020-02-21,,Active,Monthly,,Family,,215.96
POL9343143335,CLT923218374,EMP72724039,ADV1464332,IND_LIFE_TERM,2020-10-21,,Active,Monthly,Simplified,,28196,12.0
POL0262690431,CLT402584648,EMP47979902,,GB_DENTAL,2024-12-01,,Active,Bi-Weekly,,Single,,80.81
POL1103841537,CLT582036708,EMP01088171,ADV8039891,GB_HEALTH,2016-12-05,,Active,Bi-Weekly,,Single,,51.59
POL1787068757,CLT146440498,,,GB_HEALTH,2025-09-17,,Active,Annual,,Single,,101.94
POL3811451604,CLT754828595,EMP17133085,ADV3430324,GB_DENTAL,2021-08-20,2022-02-03,Lapsed,Monthly,,Single,,116.11
POL0002073124,CLT553494781,,,IND_LIFE_PERM,2022-04-22,,Active,Monthly,Simplified,,35099,12.0
POL7258983445,CLT343238194,EMP15240344,ADV3623181,GB_STD,2015-06-27,,Active,Monthly,,Family,,80.1
POL9648976470,CLT507334043,,ADV9634525,GB_HEALTH,2024-11-18,,Active,Monthly,,Single,,84.35
POL6600313281,CLT532012931,,ADV2665713,GB_DENTAL,2017-06-18,,Active,Monthly,,Family,,260.41
POL2790191943,CLT810477787,,,GB_HEALTH,2020-02-08,2019-11-14,Lapsed,Annual,,Single,,92.76
POL0354427128,CLT284929836,,ADV2095732,GB_DENTAL,2023-01-05,,Active,Monthly,,Couple,,66.96
POL6557490289,CLT381208400,,ADV8817348,GB_DENTAL,2021-08-01,,Active,Monthly,,Family,,269.18
POL7000415205,CLT944286513,EMP11919203,ADV6220712,GB_HEALTH,2023-02-08,,Active,Monthly,,Family,,183.73
POL4784055406,CLT523877383,,,GB_HEALTH,2019-08-01,,Active,Monthly,,Family,,137.99
POL0647658758,CLT802397174,,ADV3541888,GB_STD,2015-10-14,,Active,Monthly,,Couple,,208.04
POL3935723478,CLT348109249,EMP68396197,ADV0605872,GRS_DC,2018-02-01,,Active,Monthly,,,,0.79
POL7245019404,CLT763761130,EMP80900470,,GB_HEALTH,2018-09-15,,Active,Bi-Weekly,,Family,,104.45
POL8847463154,CLT262859080,,ADV0350665,IND_LIFE_PERM,2022-10-28,,Active,Monthly,Simplified,,130373,101.1
POL1007246189,CLT272018393,EMP35577283,ADV7450251,GB_LTD,2021-09-24,,Active,Monthly,,Family,,217.55
POL3999165121,CLT139527964,EMP29938798,,GB_HEALTH,2020-11-04,2021-01-04,Matured,Monthly,,Single,,84.14
POL8809859258,CLT160041742,EMP75192090,ADV8898789,GB_HEALTH,2024-01-06,,Active,Monthly,,Single,,81.54
POL5202518254,CLT367389522,,ADV5134754,GB_HEALTH,2016-04-30,,Active,Monthly,,Family,,167.21
POL7299945231,CLT206188140,EMP76818279,ADV1283076,GB_DENTAL,2025-05-03,,Active,Monthly,,Single,,91.16
POL3934078972,CLT484614538,,ADV4236032,GB_LTD,2024-11-17,,Active,Monthly,,Single,,106.55
POL5823839357,CLT992879917,EMP89403245,,GB_HEALTH,2016-06-23,,Active,Bi-Weekly,,Single,,75.07
POL5344433296,CLT010542930,EMP52573131,ADV1462560,GB_DENTAL,2016-02-07,2025-08-22,Lapsed,Monthly,,Family,,238.95
POL4050120883,CLT264982984,,ADV4103474,GB_DENTAL,2024-09-05,,Active,Monthly,,Single,,96.86
POL9660051421,CLT215416844,,ADV0796829,GB_DENTAL,2018-03-14,,Active,Monthly,,Single,,79.55
POL7343285291,CLT678925957,,,IND_HEALTH,2019-06-07,,Active,Monthly,Standard,,119061,12.0
POL5766025843,CLT231683919,,ADV1818717,IND_LIFE_PERM,2018-01-08,2023-10-20,Lapsed,Bi-Weekly,Standard,,43974,19.31
POL8391852674,CLT117905225,,,GB_DENTAL,2023-07-19,2023-04-07,Cancelled,Monthly,,Couple,,104.26
POL5844121366,CLT237007301,EMP53329642,ADV0872203,GRS_DC,2025-08-01,,Active,Monthly,,,,0.55
POL5281543285,CLT099731450,EMP05768464,ADV8817348,GRS_DC,2021-08-24,,Active,Monthly,,,,0.81
POL0731412540,CLT250357317,,,GB_HEALTH,2025-01-17,,Active,Monthly,,Family,,209.28
POL2659476977,CLT587990270,EMP05220943,ADV0818108,IND_LIFE_TERM,2019-07-27,2021-09-25,Matured,Monthly,Rated,,82518,12.0
POL2678349791,CLT532416624,EMP62209172,ADV6610177,GB_LTD,2018-06-19,2024-05-27,Lapsed,Monthly,,Single,,78.94
POL8343414348,CLT018531021,EMP73758398,ADV5521725,GB_HEALTH,2016-11-09,,Active,Monthly,,Single,,46.85
POL5042587094,CLT808534815,,,GB_HEALTH,2025-01-04,,Active,Monthly,,Family,,174.41
POL5093834873,CLT129095770,,,GRS_RRSP,2018-11-17,,Active,Monthly,,,,0.24
POL8028047026,CLT160182781,EMP82712226,ADV3463969,GB_LTD,2015-03-18,,Active,Monthly,,Single,,70.76
POL6529591085,CLT823727117,EMP08128894,ADV5388301,GB_HEALTH,2015-05-18,,Active,Monthly,,Single,,84.41
POL5793292296,CLT813113152,EMP96834489,ADV7580942,IND_LIFE_TERM,2025-11-29,,Active,Monthly,Standard,,67701,12.0
POL7965187324,CLT633787924,EMP75417148,,GB_DENTAL,2022-07-11,,Active,Monthly,,Single,,81.92
POL8253366640,CLT742026683,EMP11153925,,IND_LIFE_TERM,2017-04-25,2024-02-28,Cancelled,Bi-Weekly,Simplified,,92483,20.3
POL1527662143,CLT211245992,EMP90698319,ADV0588323,GB_DENTAL,2021-01-22,,Active,Monthly,,Single,,98.51
POL3857925670,CLT443198896,,ADV8466922,GRS_RRSP,2016-08-30,,Active,Bi-Weekly,,,,0.24
POL2623480088,CLT252439893,EMP14646266,ADV0632471,GB_DENTAL,2018-12-09,,Active,Monthly,,Family,,233.93
POL2255271410,CLT593648925,EMP95109311,ADV7032682,GB_HEALTH,2015-09-18,,Active,Bi-Weekly,,Couple,,172.2
POL8091972854,CLT346859794,EMP16817174,ADV0073829,GRS_RRSP,2015-11-06,2019-07-05,Lapsed,Monthly,,,,0.7
POL0876567362,CLT484551112,EMP59303978,ADV5150146,GB_DENTAL,2018-07-20,2018-08-05,Lapsed,Bi-Weekly,,Single,,46.94
POL4785169748,CLT287616645,,ADV7610312,GRS_DC,2015-08-26,,Active,Monthly,,,,0.6
POL5120016435,CLT345651360,,ADV2921403,GB_DENTAL,2023-03-24,,Active,Bi-Weekly,,Single,,66.16
POL3141409679,CLT990896947,EMP85412953,ADV2334023,GB_HEALTH,2023-08-30,,Active,Bi-Weekly,,Single,,76.28
POL4367197275,CLT143184663,EMP67713440,ADV3273676,GB_HEALTH,2016-12-19,,Active,Monthly,,Family,,219.05
POL2818300938,CLT114757196,EMP61535909,ADV6610177,IND_LIFE_PERM,2018-10-25,2020-02-25,Cancelled,Bi-Weekly,Standard,,218868,162.33
POL1243196877,CLT217327572,EMP64764694,ADV0708482,IND_LIFE_TERM,2020-06-19,,Active,Annual,Rated,,116783,47.44
POL6158241787,CLT353616470,EMP67778658,ADV1740281,GB_STD,2015-06-20,,Active,Monthly,,Single,,80.74
POL8992277362,CLT932293338,,ADV2387605,IND_LIFE_PERM,2024-10-20,,Active,Annual,Simplified,,92787,33.01
POL4831352651,CLT057244811,,ADV1914496,GB_HEALTH,2015-08-01,2022-06-28,Cancelled,Monthly,,Single,,107.02
POL2170594367,CLT218185786,,,GB_HEALTH,2018-09-17,,Active,Monthly,,Single,,132.35
POL5285326685,CLT661478825,,ADV1914496,GB_HEALTH,2020-11-22,,Active,Monthly,,Single,,66.74
POL4341528783,CLT315636382,EMP92775629,,GRS_DC,2018-05-23,,Active,Monthly,,,,0.59
POL5203729743,CLT910302146,,,IND_HEALTH,2022-09-17,,Active,Monthly,Preferred,,169566,30.85
POL6604149179,CLT284078227,,ADV1119887,GB_LTD,2020-12-03,,Active,Monthly,,Single,,122.21
POL4736580919,CLT944595754,,,GRS_DC,2021-11-13,,Active,Monthly,,,,0.65
POL8517679151,CLT135312600,,ADV3847114,GB_HEALTH,2015-08-31,,Active,Monthly,,Family,,199.0
POL8725958150,CLT888221175,EMP08418701,ADV5427960,WEALTH_SEG,2019-03-30,,Active,Monthly,,,,0.46
POL1359648245,CLT508417902,,ADV7635177,GB_STD,2023-05-16,,Active,Monthly,,Single,,57.48
POL1192586185,CLT918372664,EMP31029592,ADV8232111,GB_HEALTH,2021-08-01,,Active,Annual,,Single,,82.52
POL7348734387,CLT262311101,,,IND_LIFE_PERM,2021-01-07,2018-03-30,Lapsed,Monthly,Preferred,,129087,42.15
POL5924775062,CLT109409216,,,GB_HEALTH,2022-04-15,,Active,Bi-Weekly,,Single,,74.18
POL3315773458,CLT059820789,,,GB_HEALTH,2020-01-07,,Active,Monthly,,Single,,93.33
POL4607821349,CLT819654477,,ADV9905443,GB_DENTAL,2022-05-07,2025-06-14,Lapsed,Monthly,,Single,,129.23
POL0585306994,CLT863540715,EMP16817174,ADV3151962,GB_HEALTH,2017-01-28,,Active,Monthly,,Single,,81.29
POL3415780376,CLT816621663,EMP18763346,ADV0107558,GB_HEALTH,2023-06-12,,Active,Monthly,,Single,,103.14
POL3392044629,CLT737995435,EMP94290454,ADV0904734,GRS_RRSP,2016-06-22,,Active,Monthly,,,,0.55
POL5619519263,CLT985322514,EMP80455683,ADV9125031,GB_DENTAL,2019-08-19,2023-07-11,Cancelled,Monthly,,Single,,61.32
POL3069646638,CLT018679484,EMP99703495,ADV3994951,GB_HEALTH,2017-02-01,,Active,Monthly,,Family,,181.04
POL5625719313,CLT579785907,,ADV0704440,GRS_DC,2018-08-29,,Active,Bi-Weekly,,,,0.84
POL7597266568,CLT529284837,,ADV6722466,GB_DENTAL,2017-01-13,,Active,Monthly,,Couple,,57.02
POL4359692557,CLT698873077,EMP69412871,,GB_DENTAL,2022-07-05,,Active,Monthly,,Single,,62.92
POL5374280710,CLT730557765,EMP49351833,,IND_LIFE_TERM,2025-04-03,,Active,Monthly,Standard,,91401,12.2
POL8901280774,CLT516024065,,,GB_STD,2018-07-17,,Active,Monthly,,Couple,,101.1
POL7216430957,CLT669728817,,,GB_HEALTH,2015-12-02,,Active,Monthly,,Couple,,117.6
POL0175887900,CLT296720063,,ADV7018596,GB_HEALTH,2025-08-19,,Active,Monthly,,Single,,79.27
POL2168584569,CLT704809447,,,GB_DENTAL,2021-04-24,2022-07-20,Cancelled,Monthly,,Single,,113.93
POL3195716861,CLT139942243,,ADV6090391,GB_HEALTH,2023-09-24,,Active,Annual,,Single,,89.73
POL7644868684,CLT373847212,,ADV2921403,GB_LTD,2023-01-16,,Active,Monthly,,Single,,58.87
POL6166637830,CLT323337752,EMP64290297,,GB_HEALTH,2021-02-19,,Active,Monthly,,Single,,72.46
POL5561460333,CLT497725906,,ADV4603208,GB_HEALTH,2015-06-27,,Active,Bi-Weekly,,Couple,,228.38
POL5215722187,CLT796325413,,,GRS_DC,2015-09-20,,Active,Monthly,,,,0.7
POL2371473980,CLT996792405,,ADV5268427,GB_STD,2019-06-18,,Active,Monthly,,Family,,282.74
POL7904834347,CLT480070561,EMP36784932,,GB_HEALTH,2024-09-09,,Active,Bi-Weekly,,Couple,,84.96
POL9965914850,CLT674318267,EMP21917805,ADV1220938,IND_LIFE_TERM,2015-12-11,,Active,Monthly,Rated,,117946,15.13
POL1480073484,CLT226350900,,ADV7263712,GB_HEALTH,2020-11-20,,Active,Monthly,,Single,,44.87
POL1024253385,CLT423648139,,ADV2717951,GB_DENTAL,2023-03-18,2021-07-18,Matured,Monthly,,Single,,83.14
POL0928202425,CLT742264994,,ADV3529095,GB_HEALTH,2018-06-19,,Active,Bi-Weekly,,Single,,127.92
POL0027078161,CLT164534743,,ADV8445715,IND_LIFE_PERM,2020-10-18,,Active,Bi-Weekly,Standard,,113339,52.93
POL9079246358,CLT373609735,,ADV0118157,GB_DENTAL,2025-01-07,,Active,Monthly,,Family,,272.79
POL0872780503,CLT462519231,,ADV8798271,WEALTH_SEG,2015-06-21,2023-08-13,Cancelled,Monthly,,,,0.46
POL4722664412,CLT933947843,,ADV4567234,GRS_RRSP,2024-08-26,,Active,Monthly,,,,0.48
POL3450269815,CLT779581102,,ADV4107922,IND_LIFE_TERM,2020-08-07,,Active,Monthly,Simplified,,26614,12.0
POL7116434562,CLT394383713,EMP33017312,ADV9066504,IND_LIFE_PERM,2019-07-19,,Active,Monthly,Simplified,,86733,54.54
POL4775387025,CLT947804741,,,GB_DENTAL,2020-12-14,,Active,Monthly,,Single,,62.99
POL7866320515,CLT710879538,EMP01477241,,GB_HEALTH,2018-05-23,2019-05-05,Lapsed,Monthly,,Family,,199.64
POL6792835838,CLT494203135,,ADV0010616,IND_HEALTH,2016-08-22,,Active,Monthly,Preferred,,126169,26.63
POL4774616198,CLT099320128,,ADV6631350,GRS_RRSP,2022-08-03,,Active,Monthly,,,,0.49
POL9751490726,CLT986365094,,ADV7580942,GB_HEALTH,2015-09-15,,Active,Monthly,,Family,,195.84
POL8411664110,CLT906660896,EMP78225547,,GB_DENTAL,2022-07-22,,Active,Monthly,,Single,,67.08
POL4753684976,CLT389710922,EMP77975425,,GB_HEALTH,2024-03-08,,Active,Bi-Weekly,,Family,,182.74
POL2984478265,CLT389468126,,,GB_HEALTH,2020-12-09,,Active,Annual,,Family,,242.43
POL3806118557,CLT467665128,,ADV6220712,GB_STD,2018-03-01,,Active,Monthly,,Single,,99.44
POL8257659351,CLT105983946,,,IND_LIFE_PERM,2025-06-09,,Active,Monthly,Standard,,96799,37.42
POL5114086826,CLT473339370,EMP07476436,,GB_STD,2018-01-22,,Active,Annual,,Couple,,171.28
POL7138870953,CLT577702469,,ADV6059315,GB_STD,2018-10-30,,Active,Monthly,,Family,,314.7
POL9181494900,CLT139527964,EMP29938798,,GB_DENTAL,2025-05-02,,Active,Monthly,,Family,,190.32
POL0419019894,CLT606257165,,ADV5996819,GB_STD,2022-11-02,,Active,Monthly,,Single,,82.88
POL4931634317,CLT848385549,EMP28835560,,GB_HEALTH,2021-10-27,,Active,Annual,,Single,,70.1
POL6854248549,CLT604171969,EMP92036505,ADV0641106,GB_HEALTH,2018-06-17,,Active,Monthly,,Single,,143.97
POL5582697744,CLT541948961,EMP27791495,ADV0044032,GRS_DC,2020-11-01,,Active,Annual,,,,0.55
POL7687220162,CLT408999960,EMP57741986,ADV3224779,GB_HEALTH,2015-02-26,2024-05-02,Lapsed,Annual,,Single,,96.89
POL4859757078,CLT098504133,,,GB_DENTAL,2024-01-01,,Active,Monthly,,Single,,111.4
POL7450271293,CLT884204509,EMP47437617,ADV2807406,GB_DENTAL,2016-11-27,2024-10-17,Cancelled,Monthly,,Family,,200.68
POL8350393061,CLT410500473,,,GB_HEALTH,2023-09-21,,Active,Monthly,,Family,,218.51
POL5530347901,CLT780469822,,,GB_HEALTH,2021-09-07,2018-01-12,Lapsed,Monthly,,Single,,122.43
POL0713147310,CLT460997721,EMP90698319,,GRS_RRSP,2019-11-17,,Active,Monthly,,,,0.4
POL0459867395,CLT197600981,,,GB_HEALTH,2019-04-21,,Active,Annual,,Couple,,171.76
POL3107380243,CLT433568425,EMP97447314,,IND_LIFE_PERM,2018-09-16,2025-05-17,Matured,Bi-Weekly,Preferred,,133580,45.59
POL2649495377,CLT415474424,,ADV2961811,WEALTH_SEG,2024-12-29,,Active,Monthly,,,,0.66
POL7619852657,CLT821153743,,ADV5020391,GB_DENTAL,2015-11-17,,Active,Monthly,,Single,,62.55
POL5989562617,CLT131585409,EMP73788762,ADV4868772,GB_HEALTH,2018-09-05,,Active,Annual,,Single,,94.52
POL4547795421,CLT407063591,,ADV4300648,GB_STD,2022-11-10,2022-04-06,Lapsed,Monthly,,Couple,,175.57
POL5786777822,CLT264860897,,,GB_DENTAL,2017-09-16,2024-10-13,Cancelled,Monthly,,Single,,74.28
POL5898784810,CLT496563739,,,GB_DENTAL,2025-10-03,,Active,Monthly,,Single,,65.02
POL4004383576,CLT103746953,EMP76485442,ADV1192521,GB_HEALTH,2022-06-08,,Active,Annual,,Single,,66.69
POL5021733316,CLT266790232,EMP22123738,ADV8196423,IND_LIFE_PERM,2025-11-06,,Active,Bi-Weekly,Rated,,141845,89.59
POL0566909844,CLT289364275,,ADV3878818,GRS_DC,2019-07-11,,Active,Monthly,,,,0.78
POL7661454335,CLT756155876,EMP89188734,ADV9813773,GB_DENTAL,2016-09-02,,Active,Monthly,,Family,,165.34
POL9354598783,CLT311834684,EMP39464279,ADV2264945,GB_HEALTH,2021-12-23,,Active,Monthly,,Couple,,112.39
POL9193348484,CLT831936380,EMP93439333,ADV0475444,IND_LIFE_TERM,2022-01-08,,Active,Bi-Weekly,Rated,,42523,21.13
POL1717868052,CLT232414090,EMP00318229,ADV7303769,GRS_DC,2020-03-07,,Active,Bi-Weekly,,,,0.59
POL8398057699,CLT883268614,,ADV2993320,IND_LIFE_PERM,2025-05-30,,Active,Monthly,Simplified,,84871,26.11
POL6861749166,CLT131782041,EMP27571824,ADV9568777,GB_HEALTH,2018-10-02,,Active,Monthly,,Couple,,102.11
POL0084165756,CLT018679484,EMP99703495,ADV3994951,GB_HEALTH,2018-03-18,,Active,Monthly,,Single,,83.88
POL4476502330,CLT754828595,EMP17133085,ADV3430324,GB_HEALTH,2022-11-25,,Active,Monthly,,Single,,82.58
POL6364649146,CLT197573943,EMP79949566,,IND_LIFE_PERM,2024-02-13,,Active,Monthly,Rated,,47961,13.35
POL9986133672,CLT832143345,EMP08418701,ADV1368804,GB_STD,2022-08-16,,Active,Bi-Weekly,,Single,,78.8
POL8610914523,CLT713565234,,ADV4987087,GB_HEALTH,2020-12-02,,Active,Monthly,,Family,,73.49
POL8417116172,CLT691089520,EMP14118728,ADV4236032,GB_HEALTH,2023-10-19,,Active,Monthly,,Couple,,225.5
POL3955028680,CLT393323267,EMP84539473,ADV1220938,IND_HEALTH,2022-07-24,,Active,Annual,Simplified,,49262,22.03
POL8168879992,CLT826380438,,,GB_HEALTH,2022-05-11,,Active,Monthly,,Family,,211.38
POL7127703775,CLT160489162,EMP71521910,ADV5799899,GB_HEALTH,2018-03-07,,Active,Monthly,,Single,,46.52
POL6126571058,CLT211088024,,,GB_DENTAL,2021-08-05,2018-09-09,Cancelled,Monthly,,Single,,92.33
POL4665276698,CLT374789996,,ADV3636739,GB_DENTAL,2022-06-05,,Active,Monthly,,Single,,72.38
POL0527466224,CLT306172864,,ADV8637670,WEALTH_SEG,2021-12-11,2024-12-15,Lapsed,Monthly,,,,0.3
POL4409159508,CLT563337292,EMP59356182,ADV3607721,GB_HEALTH,2022-02-05,2025-06-18,Lapsed,Monthly,,Couple,,137.37
POL5707165999,CLT888846265,,,GB_DENTAL,2019-08-15,,Active,Bi-Weekly,,Single,,100.02
POL2204712249,CLT229107370,EMP78927543,ADV1258167,IND_LIFE_PERM,2019-07-25,,Active,Monthly,Rated,,178730,128.83
POL1299934997,CLT894439118,EMP57611719,ADV9741357,IND_LIFE_TERM,2022-07-28,,Active,Monthly,Simplified,,101120,19.99
POL9491060211,CLT254711298,EMP26417851,ADV0672118,GRS_DC,2025-03-11,,Active,Bi-Weekly,,,,0.39
POL2928171898,CLT860587785,EMP44678061,ADV9966141,GB_DENTAL,2017-07-03,2023-01-31,Cancelled,Monthly,,Couple,,87.19
POL2926946240,CLT645949530,EMP47743665,ADV7296707,GB_STD,2020-08-28,,Active,Monthly,,Couple,,137.6
POL6440103243,CLT317120384,EMP14302539,ADV7263712,GB_HEALTH,2016-06-25,,Active,Monthly,,Single,,79.63
POL2194865193,CLT736295929,,ADV6266174,GB_DENTAL,2018-12-13,,Active,Monthly,,Family,,172.25
POL1019252724,CLT177586793,EMP61535909,,GB_STD,2016-09-14,,Active,Monthly,,Couple,,98.43
POL8025752661,CLT287186423,EMP80025341,ADV7610312,GB_STD,2025-10-05,,Active,Annual,,Family,,226.01
POL3528108857,CLT816980959,EMP86171599,ADV9879665,GB_HEALTH,2016-12-20,,Active,Monthly,,Family,,214.62
POL2351813628,CLT765625502,EMP01464118,,IND_LIFE_TERM,2023-03-04,,Active,Annual,Simplified,,94042,30.64
POL8548885225,CLT625234866,EMP66334070,ADV8268494,GB_DENTAL,2025-05-23,,Active,Monthly,,Single,,129.24
POL2668245337,CLT304905105,,ADV5969127,GB_DENTAL,2016-02-23,,Active,Monthly,,Single,,105.78
POL0443181015,CLT600178648,,,IND_LIFE_PERM,2025-06-12,,Active,Monthly,Preferred,,62410,36.6
POL4859191534,CLT423543596,,ADV8255683,GB_HEALTH,2022-03-20,,Active,Monthly,,Single,,128.01
POL6314522489,CLT965365300,EMP86661725,ADV2842054,GRS_DC,2016-10-28,,Active,Monthly,,,,0.65
POL5520425939,CLT688375425,EMP71521910,ADV8274365,GB_HEALTH,2023-03-20,,Active,Annual,,Single,,70.37
POL8908871811,CLT543694141,EMP92991150,ADV1843067,IND_HEALTH,2021-09-27,2025-07-28,Lapsed,Monthly,Rated,,53764,12.0
POL4444249055,CLT620757985,,,GB_HEALTH,2019-05-12,,Active,Monthly,,Single,,62.52
POL0703535417,CLT967231084,,ADV2921403,GB_HEALTH,2019-12-06,,Active,Bi-Weekly,,Single,,99.61
POL5981529293,CLT279237472,EMP54855103,ADV8714996,GB_HEALTH,2021-10-01,2024-05-14,Lapsed,Monthly,,Family,,254.45
POL9165258278,CLT173103154,EMP01690616,ADV2807406,GB_DENTAL,2019-06-28,,Active,Monthly,,Couple,,117.51
POL1920222460,CLT296957610,,ADV5363154,IND_HEALTH,2020-12-15,,Active,Monthly,Preferred,,48719,12.0
POL2194925395,CLT695591005,,ADV9550208,GB_HEALTH,2022-11-22,,Active,Monthly,,Single,,92.85
POL8242420473,CLT682809240,,,GB_HEALTH,2022-05-03,,Active,Bi-Weekly,,Couple,,78.12
POL3791756923,CLT741570232,,ADV1176583,GB_HEALTH,2024-10-09,,Active,Monthly,,Single,,75.41
POL7634766203,CLT222813190,EMP02052757,ADV5653769,GB_DENTAL,2015-12-21,,Active,Monthly,,Single,,84.92
POL7240204736,CLT788847241,,ADV3224779,GB_STD,2020-12-06,,Active,Monthly,,Single,,95.5
POL6979075970,CLT965074134,EMP96834489,ADV5063155,IND_LIFE_TERM,2019-12-28,,Active,Annual,Standard,,26800,12.0
POL9627890242,CLT888846265,,,WEALTH_SEG,2020-09-19,,Active,Monthly,,,,0.6
POL0067209576,CLT029382614,EMP72457427,,GB_DENTAL,2025-03-01,,Active,Monthly,,Single,,68.2
POL6226614368,CLT882056236,EMP46892960,ADV9568777,GB_DENTAL,2025-08-19,,Active,Monthly,,Family,,212.46
POL3846855854,CLT102886228,,ADV2603546,GB_HEALTH,2020-01-26,,Active,Annual,,Family,,155.16
POL3837426541,CLT601577860,EMP96446551,,GB_LTD,2016-11-24,2022-03-05,Cancelled,Monthly,,Single,,83.85
POL5817148824,CLT400429946,,ADV5063155,GB_HEALTH,2022-08-18,,Active,Monthly,,Family,,167.82
POL8374537548,CLT093596538,EMP87686345,ADV9881375,GB_DENTAL,2023-09-08,,Active,Monthly,,Single,,90.07
POL2993011802,CLT535558896,EMP86661725,ADV6520247,IND_LIFE_PERM,2015-08-16,,Active,Bi-Weekly,Standard,,121274,95.72
POL1141650754,CLT713870191,,ADV1119887,GB_DENTAL,2020-12-01,2019-11-18,Lapsed,Bi-Weekly,,Single,,93.75
POL9281913982,CLT970068158,EMP77917971,ADV5506562,GB_DENTAL,2015-02-12,,Active,Monthly,,Family,,285.82
